label,ADJ,ADP,ADV,AUX,CONJ,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X,SPACE,length
0,84,81,54,43,0,30,97,1,167,7,31,43,73,158,12,0,98,0,31,948
0,44,64,51,46,0,26,85,2,149,19,17,59,10,84,16,0,82,0,34,713
0,67,77,62,45,0,29,118,9,162,14,21,52,27,195,18,0,91,0,49,951
0,45,39,36,38,0,18,76,1,97,6,24,39,26,75,23,0,84,0,30,615
0,17,4,3,5,0,0,14,0,16,18,3,1,0,20,2,9,2,1,10,94
0,62,78,62,61,0,32,96,4,144,7,35,54,47,128,20,0,92,0,45,892
0,24,51,26,20,0,9,44,1,90,1,12,29,17,69,6,0,57,0,21,423
0,40,37,22,25,0,17,44,0,92,2,18,22,11,63,7,0,42,0,13,418
0,32,44,26,30,0,16,67,0,92,5,17,33,19,68,8,0,59,0,26,502
0,56,87,62,60,0,27,125,0,171,10,23,54,67,118,26,1,122,2,34,985
0,42,43,15,21,0,18,52,2,84,2,15,8,54,68,8,0,44,0,17,455
0,45,44,32,32,0,20,61,0,114,4,25,28,76,95,11,0,55,0,18,607
1,58,64,34,23,0,25,82,2,148,2,17,20,36,102,10,2,82,0,29,658
1,55,44,34,40,0,25,68,0,114,12,17,26,38,86,11,0,55,0,29,603
1,87,109,60,55,0,47,146,0,213,13,29,66,41,137,21,3,108,2,42,1086
1,84,71,76,60,0,35,121,1,157,14,37,68,32,142,32,0,94,2,25,974
1,42,40,24,33,0,16,64,0,98,7,20,30,50,76,13,0,47,0,29,542
1,22,35,19,23,0,12,48,0,56,1,9,30,14,37,10,0,43,0,15,357
1,69,74,46,35,0,43,113,1,168,2,18,36,57,118,22,1,74,2,45,857
1,48,79,43,43,0,25,122,1,173,15,32,28,45,101,14,0,98,0,40,839
1,61,50,32,22,0,19,68,0,103,3,15,17,61,74,14,0,52,0,27,572
1,69,95,72,52,0,51,117,2,179,7,30,63,36,119,24,0,104,0,29,968
1,48,26,23,21,0,16,41,2,73,0,12,24,17,52,7,1,40,0,16,392
1,41,60,29,33,0,18,68,0,111,5,13,19,39,94,14,0,47,1,20,562
1,22,36,22,17,0,18,39,2,73,1,4,26,23,62,9,0,46,1,18,376
1,47,42,37,28,0,11,58,1,94,2,17,30,44,132,14,2,51,10,32,591
1,80,74,50,48,0,23,95,1,143,8,24,28,39,62,25,0,65,1,34,756
1,72,75,44,35,0,25,90,1,148,10,17,34,49,128,11,0,75,0,34,749
1,37,49,21,14,0,15,62,0,120,10,11,15,24,73,11,0,46,0,17,488
1,55,80,36,35,0,21,95,4,151,7,22,26,52,91,9,0,65,0,31,724
1,35,45,17,24,0,14,69,0,91,4,13,22,32,50,8,0,37,0,16,448
1,30,43,8,6,0,12,57,0,116,15,6,4,24,68,5,1,34,0,16,403
1,89,89,55,35,0,26,107,0,173,4,13,14,53,105,23,0,71,0,33,844
1,21,24,23,22,0,12,33,0,50,1,11,21,17,34,6,0,35,0,14,308
1,60,60,47,44,0,22,94,1,116,3,31,41,34,75,17,0,63,0,30,694
1,68,67,31,24,0,31,74,2,105,2,9,30,34,81,13,0,58,0,25,594
1,43,55,34,28,0,23,60,0,93,2,20,29,48,67,6,1,45,0,29,535
1,112,192,82,107,0,58,258,0,311,8,59,108,38,149,58,0,221,0,38,1735
1,43,47,26,26,0,17,60,0,94,10,15,15,53,74,11,0,44,0,17,510
1,41,52,11,22,0,21,74,0,131,7,16,21,76,96,7,1,59,0,22,609
1,42,29,60,30,0,27,57,0,79,4,10,22,45,85,11,0,48,0,24,544
1,38,48,22,29,0,16,58,1,76,3,8,45,30,92,10,1,51,1,35,510
1,31,38,28,33,0,11,45,0,67,8,14,37,46,69,9,1,57,0,26,472
1,44,52,49,47,0,23,84,1,129,8,24,37,39,100,12,0,85,0,34,710
1,94,98,71,83,0,40,147,2,214,8,18,63,54,172,31,3,100,1,34,1152
1,57,74,27,31,0,18,99,0,132,6,19,31,60,86,16,1,68,0,35,701
1,67,72,71,48,0,22,102,2,161,2,34,46,23,107,21,0,89,0,45,850
1,45,74,23,24,0,24,87,0,126,7,28,31,30,77,9,2,67,0,17,634
1,20,18,23,25,0,12,26,1,37,3,15,31,10,50,8,0,42,0,15,284
1,40,43,30,27,0,12,63,0,88,6,11,24,13,62,14,0,51,0,22,468
1,73,100,60,65,0,39,125,1,206,11,27,54,57,154,24,1,102,1,36,1078
1,39,33,23,21,0,5,55,0,83,5,8,17,33,59,11,0,44,0,23,412
1,99,107,79,77,0,54,182,0,251,8,47,71,48,176,28,1,135,0,62,1330
1,101,127,62,63,0,35,156,0,271,3,39,69,84,154,40,0,141,1,64,1306
1,59,42,38,26,0,11,69,1,110,3,26,23,43,101,6,0,44,0,23,569
1,40,41,30,37,0,17,56,1,86,1,25,42,35,94,16,0,61,4,22,557
1,72,63,46,36,0,25,78,0,153,5,27,36,37,106,23,0,81,0,24,741
1,44,73,49,30,0,25,108,4,140,13,21,49,13,131,13,0,75,0,25,754
1,28,28,33,22,0,7,40,0,70,12,9,25,18,54,16,0,47,1,16,398
1,57,63,44,30,0,16,71,0,130,7,21,19,60,107,18,0,66,1,29,670
1,117,143,110,99,0,60,206,1,295,12,59,130,98,232,42,0,205,0,86,1772
1,43,55,28,34,0,17,58,0,93,2,26,33,33,73,10,0,56,0,22,550
1,77,80,38,40,0,20,95,0,151,4,22,33,63,113,22,0,75,0,33,811
1,84,130,70,62,0,31,139,3,185,12,35,84,88,141,27,2,130,0,46,1169
1,28,31,17,7,0,6,42,1,56,2,4,6,23,35,6,0,33,1,13,287
1,35,64,47,47,0,22,82,3,116,11,21,44,25,110,10,1,88,0,36,704
1,115,102,69,27,0,35,85,0,206,11,26,28,44,103,23,0,97,0,32,941
1,25,24,8,10,0,13,33,0,45,3,7,8,29,45,4,0,19,0,9,270
1,57,67,32,27,0,29,72,0,127,5,14,21,36,75,15,0,45,1,21,593
1,44,65,40,43,0,25,86,2,136,15,16,34,38,86,7,1,82,0,21,712
1,62,110,54,51,0,24,123,0,180,6,28,55,70,120,24,0,100,0,40,976
1,38,46,40,28,0,22,69,0,96,5,15,20,50,53,19,1,65,0,28,552
1,105,109,83,88,0,46,176,0,215,6,52,88,38,151,26,0,150,3,41,1280
1,174,164,93,90,0,47,229,3,306,8,62,53,103,247,34,0,171,1,74,1725
1,92,83,70,66,0,46,119,0,184,16,34,64,40,153,24,0,111,0,52,1057
1,47,38,33,31,0,15,61,0,80,5,17,20,62,76,13,0,58,0,28,546
1,40,39,19,19,0,31,50,0,86,4,15,25,34,92,10,0,56,1,23,511
1,72,107,41,40,0,35,121,1,214,6,41,50,56,104,26,2,119,2,31,995
1,60,71,26,27,0,23,100,1,144,7,16,23,68,134,9,0,78,0,32,753
1,56,57,39,28,0,32,84,4,128,9,16,35,28,99,18,1,60,0,21,673
1,64,104,52,58,0,36,153,1,210,15,30,74,39,156,29,2,153,0,61,1158
1,27,41,21,24,0,12,56,0,71,8,11,23,41,67,12,1,42,0,21,437
1,47,62,32,38,0,26,77,0,120,12,21,37,33,64,10,0,67,1,36,636
1,50,45,43,50,0,25,86,4,106,4,28,30,22,58,22,0,67,0,34,629
1,75,55,54,40,0,29,78,1,130,6,12,48,60,144,13,2,82,2,46,785
1,46,52,24,26,0,19,84,0,115,6,21,22,64,97,17,0,57,0,33,632
1,53,47,36,28,0,15,69,0,99,4,25,22,22,56,13,1,70,0,20,541
1,72,66,66,65,0,34,104,2,127,14,21,65,47,92,20,0,84,0,43,853
1,25,27,16,19,0,7,46,0,55,4,9,28,9,42,9,0,34,0,12,314
1,97,143,44,43,0,36,210,1,293,15,32,28,134,128,36,4,130,1,47,1340
1,120,110,69,67,0,52,160,0,292,12,36,67,66,255,35,0,139,0,56,1402
1,28,33,22,12,0,21,40,0,67,5,14,26,35,52,5,0,50,1,14,397
1,55,56,49,45,0,26,77,3,122,13,19,64,35,109,25,0,92,0,38,755
1,44,85,25,37,0,19,106,1,169,7,23,22,25,79,10,0,87,0,37,721
1,17,34,17,23,0,12,44,0,57,4,11,16,29,41,6,0,40,0,16,336
1,54,80,45,50,0,23,92,0,123,11,17,33,73,105,11,0,87,0,49,787
1,26,26,16,12,0,15,35,1,81,3,8,8,33,60,5,0,34,0,16,332
1,59,86,54,50,0,26,103,0,183,9,17,26,70,130,25,2,94,0,26,902
1,132,166,134,122,0,83,248,5,295,14,45,146,56,248,51,0,198,0,59,1889
1,55,50,31,35,0,21,78,3,127,4,11,27,63,97,6,0,58,0,30,635
1,89,125,92,68,0,42,120,0,181,11,34,52,62,173,37,1,120,0,31,1170
1,50,46,20,32,0,14,63,0,84,5,13,20,17,64,7,0,46,0,22,469
1,65,107,51,44,0,29,129,1,145,10,25,41,58,108,12,0,89,0,40,903
1,88,98,66,68,0,36,126,0,195,17,29,44,59,132,31,1,108,1,58,1087
1,94,110,75,78,0,40,141,1,208,7,32,84,82,165,37,0,133,1,46,1251
1,81,87,53,50,0,32,99,0,151,2,31,66,78,108,22,0,116,0,31,938
1,43,62,33,41,0,26,100,1,139,10,17,64,49,109,18,0,86,0,32,781
1,32,33,27,18,0,10,44,2,75,2,9,21,17,53,5,0,37,0,13,376
1,37,30,16,29,0,20,49,0,86,3,12,17,27,59,6,0,41,0,25,420
1,10,11,7,5,0,7,17,0,36,2,6,5,17,33,5,0,20,0,9,171
1,49,47,31,25,0,18,73,0,96,8,18,16,41,69,15,0,55,0,20,542
1,44,36,26,30,0,18,53,0,81,2,16,34,34,86,12,0,49,0,26,497
1,34,51,23,21,0,16,77,1,129,10,15,23,55,83,8,1,59,0,23,585
1,82,68,34,38,0,27,96,1,184,8,37,29,51,121,16,0,73,0,29,796
1,51,52,20,13,0,19,69,0,111,3,22,10,42,111,10,0,56,1,23,540
1,67,115,46,41,0,25,143,0,224,9,32,44,70,97,22,0,136,0,55,1051
1,82,131,67,71,0,43,152,3,242,12,42,66,89,155,28,1,140,0,54,1274
1,74,72,44,37,0,19,109,0,149,12,13,26,91,122,19,0,74,0,40,811
1,80,84,47,47,0,24,115,0,165,6,25,36,40,112,17,0,94,1,37,873
1,42,59,55,39,0,18,73,1,128,3,22,33,22,86,12,0,62,0,26,621
1,70,68,65,72,0,34,131,0,187,8,31,58,18,125,26,0,103,0,39,954
1,63,88,48,47,0,34,112,1,156,12,30,44,37,91,9,0,99,0,44,840
1,99,111,58,58,0,35,129,0,225,17,24,63,73,176,21,0,115,1,43,1178
1,59,66,39,37,0,18,90,0,118,12,16,29,27,109,18,1,67,0,25,676
1,34,45,12,16,0,13,61,0,114,5,13,11,25,63,7,1,46,0,17,456
1,80,85,54,48,0,17,101,1,167,21,25,51,131,139,22,1,99,3,39,1025
1,38,90,30,30,0,14,117,0,178,2,26,24,20,62,18,0,78,0,28,706
1,47,70,27,29,0,13,97,1,129,1,23,27,21,69,13,0,61,0,26,612
1,101,104,86,68,0,57,144,0,219,15,55,67,53,189,22,4,134,0,42,1232
1,83,61,47,60,0,32,104,0,149,9,33,61,61,133,22,0,111,1,43,917
1,59,74,29,32,0,19,83,1,172,7,30,25,75,153,19,0,92,0,32,813
1,13,31,17,21,0,12,37,3,47,2,12,24,17,45,13,0,44,0,15,330
1,82,91,63,66,0,36,134,0,184,6,21,67,28,141,29,0,96,0,39,1007
1,38,52,27,30,0,15,58,0,137,5,19,33,62,163,15,0,50,0,42,677
1,58,56,38,34,0,26,76,3,108,8,16,39,31,71,19,1,62,0,29,625
1,37,34,18,18,0,10,42,0,60,1,9,16,24,42,7,0,30,0,18,338
1,36,33,34,35,0,18,56,2,77,8,14,34,18,59,8,0,40,0,27,452
1,60,72,54,45,0,30,108,0,160,5,33,41,35,74,20,0,86,0,30,808
1,68,151,105,82,0,47,148,1,209,10,39,76,104,154,27,0,145,0,49,1331
1,99,106,62,40,0,27,113,0,209,11,33,29,62,128,24,0,121,0,35,1047
1,63,88,51,42,0,36,117,0,180,6,30,44,31,117,17,0,100,4,34,888
1,18,21,21,28,0,7,33,2,39,2,6,23,1,35,7,0,35,0,12,274
1,29,53,24,16,0,12,54,0,77,5,12,17,32,58,6,0,52,0,19,432
1,72,88,32,58,0,29,105,2,154,6,26,47,66,128,15,0,83,0,46,868
1,70,69,50,40,0,25,76,0,127,7,33,34,78,83,24,0,76,0,40,754
1,102,132,83,71,0,58,151,0,237,11,40,76,124,201,28,0,149,0,71,1433
1,36,45,35,35,0,16,61,0,87,9,16,24,22,78,8,0,56,0,29,499
1,68,83,31,19,0,21,93,1,172,4,19,21,77,131,16,1,91,0,35,817
1,137,169,131,108,0,72,201,1,272,13,67,134,68,234,51,4,189,0,47,1773
1,52,52,36,41,0,42,81,0,115,2,18,27,66,105,10,0,64,0,34,688
1,51,56,39,27,0,30,69,0,111,5,12,19,27,72,9,0,38,0,20,547
1,40,47,45,29,0,28,68,2,101,0,19,35,16,104,16,0,61,0,22,585
1,42,34,24,25,0,9,45,0,77,5,8,23,17,73,6,0,40,1,35,425
1,84,72,60,65,0,27,109,1,172,15,23,62,47,131,19,0,81,0,52,956
1,93,113,84,64,0,40,159,1,224,16,44,62,75,183,29,0,158,0,52,1303
1,56,74,57,51,0,21,107,0,148,21,22,59,28,115,19,1,84,0,37,844
1,51,74,49,53,0,23,112,1,159,16,25,46,41,106,12,1,80,0,54,833
1,60,61,35,44,0,28,92,0,120,6,25,45,33,90,14,0,83,0,26,716
1,75,92,72,43,0,34,109,2,151,12,29,49,40,113,23,0,111,0,21,929
1,56,60,39,39,0,18,71,0,119,5,29,51,23,94,14,0,76,0,32,667
1,48,52,45,31,0,27,75,0,114,9,14,29,45,90,10,0,68,1,33,640
1,51,71,54,34,0,23,95,7,139,13,16,53,14,141,22,0,91,1,34,799
1,87,95,44,36,0,36,124,0,199,11,24,52,61,170,24,1,103,0,41,1032
1,60,54,31,21,0,22,76,1,130,1,22,23,33,89,16,0,79,0,27,638
1,36,39,21,26,0,15,58,1,78,4,6,21,19,59,7,0,39,0,22,408
1,53,59,30,36,0,19,84,1,115,3,15,23,53,114,12,0,50,1,30,640
1,49,55,36,33,0,13,80,0,117,2,16,32,25,92,18,0,60,0,23,594
1,66,76,23,41,0,22,110,1,179,5,32,39,48,109,21,0,84,0,40,820
1,52,51,53,42,0,20,70,0,99,6,14,28,52,87,5,0,57,0,32,620
1,52,41,31,23,0,17,52,1,125,3,18,10,44,73,10,2,34,0,13,502
1,96,75,71,65,0,30,102,0,180,4,38,49,81,131,26,1,105,0,42,983
1,82,60,38,26,0,30,78,1,147,13,22,15,45,78,18,0,51,0,30,676
1,54,95,30,57,0,20,126,0,172,13,29,29,39,75,18,0,82,0,45,830
1,56,67,31,30,0,26,83,3,129,4,17,49,31,113,17,0,84,3,28,743
1,94,120,52,59,0,31,139,1,244,15,28,39,126,160,28,2,90,0,30,1163
1,195,185,157,132,0,81,336,1,418,19,76,134,154,354,68,3,288,0,100,2529
1,100,98,65,79,0,54,168,1,235,5,45,73,65,205,31,1,156,0,68,1342
1,164,167,164,81,0,80,220,3,295,13,49,115,63,263,60,1,184,0,56,1831
1,41,50,39,31,0,14,54,2,84,5,8,34,7,92,9,0,47,0,32,504
1,65,71,28,30,0,19,103,2,159,4,32,40,61,111,18,0,93,1,36,803
1,48,55,31,28,0,21,69,2,111,14,12,29,38,107,10,1,52,0,30,614
1,47,53,26,23,0,28,56,0,121,3,14,36,42,82,16,0,64,1,27,592
1,94,128,55,53,0,47,128,0,226,16,31,41,99,157,20,4,123,0,38,1177
1,43,76,39,37,0,18,101,2,134,7,19,44,27,94,12,0,69,0,27,698
1,49,37,29,25,0,13,74,0,117,4,17,25,26,54,18,3,58,0,23,535
1,61,56,42,53,0,25,97,1,152,2,19,30,79,119,18,1,73,0,39,769
1,59,64,36,43,0,13,86,0,130,7,22,39,48,91,17,0,75,0,38,702
1,16,10,6,6,0,5,15,0,24,2,3,9,10,22,6,0,15,0,5,139
1,72,76,58,71,0,30,87,6,158,3,29,76,27,144,17,3,73,1,43,880
1,65,87,68,72,0,38,127,0,183,19,32,53,63,181,43,1,84,2,24,1078
1,92,87,31,37,0,45,114,1,201,12,29,22,83,122,17,2,105,0,37,969
1,138,152,133,128,0,61,230,7,312,19,63,159,75,312,45,1,240,0,109,2005
1,69,77,40,32,0,34,112,0,176,10,21,21,73,132,17,0,67,0,22,851
1,75,132,66,51,0,34,127,1,204,9,44,59,60,107,25,0,111,0,36,1055
1,26,54,39,41,0,20,55,3,100,8,24,36,40,82,14,0,57,0,25,563
1,77,66,32,41,0,18,92,1,164,5,31,22,33,66,23,1,81,0,33,735
1,28,43,37,37,0,19,58,2,89,2,16,28,14,68,6,0,60,0,27,489
1,54,51,50,40,0,23,79,1,113,8,12,34,16,101,11,1,53,0,31,626
1,52,61,57,50,0,22,81,0,102,12,22,53,61,99,19,1,94,1,51,779
1,82,84,50,55,0,32,117,0,193,14,29,25,63,130,26,0,85,0,44,951
1,56,74,55,34,0,34,92,0,139,9,22,36,32,97,23,2,84,0,26,762
1,171,176,91,67,0,41,172,1,367,18,41,38,104,232,29,0,141,0,57,1648
1,25,35,12,6,0,16,29,0,70,7,6,10,46,79,6,1,35,0,10,369
1,8,21,13,13,0,9,35,2,45,0,10,38,7,36,8,0,54,0,17,298
1,47,51,34,28,0,25,76,1,120,8,29,18,65,113,13,1,65,0,22,649
1,79,90,65,56,0,37,88,0,147,11,34,84,51,107,26,1,129,0,49,980
1,97,106,89,103,0,62,164,1,244,18,46,84,41,168,33,2,121,2,50,1333
1,27,37,19,25,0,19,62,2,101,4,11,21,34,103,4,0,51,2,28,489
1,68,71,28,25,0,30,81,0,138,5,26,16,67,102,9,1,70,0,23,694
1,105,141,87,47,0,41,177,1,265,25,29,63,45,152,34,2,146,1,62,1315
1,70,71,45,41,0,28,93,2,146,4,25,35,45,118,14,0,80,0,37,745
1,49,65,32,35,0,28,64,1,123,14,22,30,75,141,13,4,68,0,24,725
1,76,74,45,32,0,23,90,0,140,13,10,25,33,93,10,1,60,3,26,692
1,122,127,78,61,0,32,178,0,239,8,35,47,93,140,27,1,123,0,40,1258
1,47,58,50,32,0,11,84,0,120,8,12,46,38,89,21,0,82,0,30,666
1,78,86,39,28,0,25,113,0,174,13,26,15,54,99,16,0,82,0,26,837
1,63,62,25,13,0,22,68,0,114,17,18,14,31,89,14,0,42,0,18,555
1,90,107,62,61,0,12,154,1,187,3,32,56,26,81,40,0,108,0,49,993
1,118,109,82,93,0,53,168,2,261,11,50,81,105,258,45,1,131,0,66,1475
1,50,77,51,33,0,33,109,0,171,14,30,27,54,146,15,0,87,0,32,873
1,69,89,34,42,0,44,119,0,186,6,23,37,79,166,13,5,87,0,37,965
1,62,86,46,32,0,12,97,0,145,4,23,29,23,82,17,0,63,0,24,668
1,125,118,80,58,0,42,163,0,254,7,38,65,36,130,32,2,124,0,58,1226
1,101,107,54,61,0,43,142,2,212,13,34,49,128,141,19,0,118,0,61,1203
1,105,109,83,54,0,39,164,0,226,8,45,65,73,194,36,1,132,0,26,1279
1,57,68,35,28,0,26,86,0,149,12,18,25,82,89,10,1,66,0,42,736
1,129,164,121,138,0,80,265,5,311,12,69,128,59,273,60,2,194,0,56,1942
1,49,63,29,21,0,19,65,0,110,2,18,20,68,109,25,0,57,0,21,623
1,115,109,56,61,0,33,131,0,233,5,36,39,106,151,25,1,105,0,43,1142
1,29,31,18,19,0,14,43,0,73,3,14,10,55,71,9,0,32,0,18,390
1,54,56,48,38,0,18,89,0,127,11,26,34,36,97,21,0,80,1,25,697
1,60,65,46,40,0,26,94,1,167,7,25,22,48,107,11,0,97,0,32,766
1,104,114,105,115,0,64,158,17,226,7,53,140,46,252,44,2,175,0,78,1536
1,52,39,39,30,0,28,68,0,85,2,14,35,29,58,14,0,61,0,23,546
1,96,104,47,31,0,37,119,1,192,7,26,40,82,124,18,0,104,0,45,974
1,40,52,16,19,0,17,52,0,97,3,14,14,25,47,7,0,45,0,16,427
1,107,101,50,41,0,26,128,0,215,16,25,26,58,161,15,1,118,1,51,1060
1,73,130,82,83,0,46,164,4,208,5,49,104,74,170,28,0,163,0,57,1341
1,67,75,32,42,0,21,90,0,138,22,20,21,91,94,19,2,68,0,27,781
1,90,99,53,54,0,26,124,3,192,7,29,47,69,158,26,1,97,1,31,1021
1,37,61,39,33,0,15,70,0,113,6,10,27,25,88,17,0,71,0,24,589
1,24,22,16,19,0,11,36,1,48,0,5,19,6,25,6,0,27,0,12,255
1,83,72,51,62,0,33,112,0,146,1,22,56,40,149,22,2,83,0,36,900
1,30,32,29,10,0,10,47,0,67,5,20,17,32,58,3,0,40,0,17,370
1,70,62,38,31,0,24,103,2,162,3,21,22,61,116,13,0,63,3,20,766
1,82,108,31,16,0,29,114,1,215,8,25,30,45,123,15,0,93,2,38,900
1,85,93,62,64,0,36,110,5,161,4,27,80,79,185,23,0,106,0,40,1087
1,154,208,139,127,0,79,285,2,388,26,69,118,62,240,50,1,212,0,69,2041
1,60,81,43,50,0,30,127,0,195,5,25,33,75,183,15,0,89,1,51,987
1,15,28,23,14,0,7,43,0,52,5,8,13,4,37,8,0,28,0,12,278
1,48,51,22,23,0,19,82,0,113,6,24,23,68,94,16,0,56,0,32,626
1,72,85,59,43,0,24,132,0,202,7,20,40,26,99,22,0,104,2,44,930
1,86,78,54,30,0,33,109,1,146,14,24,35,57,136,16,1,88,0,38,874
1,69,59,41,42,0,22,88,0,116,1,26,35,28,75,12,0,73,0,33,682
1,100,130,63,78,0,40,175,0,230,5,47,80,50,116,39,1,142,0,42,1263
1,59,50,65,42,0,27,77,3,92,3,16,49,38,115,19,0,77,0,27,698
1,22,24,6,15,0,4,27,1,47,7,6,10,38,59,1,1,19,0,15,280
1,32,30,26,34,0,32,45,3,61,3,15,43,28,68,8,1,61,0,24,465
1,42,55,31,24,0,25,76,3,128,6,13,21,27,78,12,1,56,0,24,563
1,35,51,23,21,0,16,68,0,99,5,15,20,35,73,9,0,55,1,25,519
1,91,107,80,58,0,46,123,0,211,12,47,82,46,161,27,1,129,0,43,1181
1,30,33,12,10,0,13,37,0,78,4,4,15,28,59,7,0,31,0,10,331
1,42,44,26,32,0,21,55,1,84,2,17,31,22,61,7,0,58,0,26,470
1,37,33,22,19,0,18,53,0,79,5,9,23,33,53,10,0,44,0,21,424
1,68,58,44,48,0,27,91,1,121,5,26,35,36,82,16,0,63,0,31,700
1,49,35,24,17,0,13,47,0,68,7,11,26,19,55,18,1,59,0,20,435
1,153,205,116,120,0,64,257,0,366,34,54,114,79,273,51,0,191,1,99,2026
1,49,61,18,24,0,16,80,0,110,9,14,13,48,85,7,0,44,0,23,547
1,80,76,66,62,0,45,100,4,145,9,20,57,53,143,22,0,95,0,39,914
1,38,47,52,42,0,20,70,0,75,7,17,51,33,75,13,0,50,0,32,573
1,76,94,43,58,0,39,131,0,184,5,18,44,63,147,15,0,103,0,43,997
1,26,23,12,7,0,13,31,0,52,2,12,12,38,51,5,0,33,0,13,306
1,124,174,115,93,0,47,230,5,352,17,53,67,130,246,37,1,181,1,45,1773
1,39,63,35,52,0,36,79,1,122,11,24,73,18,65,14,0,88,0,32,681
1,51,68,30,24,0,20,79,0,130,2,18,29,17,72,12,0,70,0,26,613
1,85,79,55,48,0,21,114,0,155,7,33,48,53,111,30,0,90,0,40,886
1,59,54,33,26,0,28,69,1,121,3,15,21,39,84,17,0,52,0,23,584
1,33,38,20,11,0,8,46,0,77,1,9,6,22,60,5,0,30,0,12,357
1,24,29,23,24,0,15,47,1,93,3,19,23,35,62,14,0,56,0,21,436
1,68,76,35,28,0,16,95,0,155,4,15,14,58,117,13,0,59,0,30,724
1,88,65,61,51,0,41,99,1,149,6,20,61,48,133,23,0,80,0,51,879
1,95,87,47,30,0,29,78,0,189,5,17,26,48,101,13,0,82,3,30,838
1,33,55,44,31,0,19,65,1,98,4,27,52,49,83,17,0,78,0,42,642
1,46,58,38,19,0,20,65,1,103,5,19,34,40,100,9,1,70,1,18,578
1,130,141,115,77,0,44,195,9,277,16,43,89,79,165,39,1,163,1,53,1546
1,25,25,22,21,0,11,40,1,57,3,16,19,29,61,11,0,39,0,19,361
1,83,59,36,32,0,26,90,0,138,9,21,20,37,113,14,0,64,0,19,692
1,84,70,56,39,0,20,94,1,150,7,36,32,76,141,15,0,73,0,24,836
1,47,74,30,23,0,18,76,1,129,3,15,18,38,68,8,0,45,0,19,576
1,74,99,71,56,0,51,136,5,208,11,29,74,31,161,22,0,113,0,40,1072
1,20,57,25,28,0,20,75,0,104,6,7,17,17,65,9,0,54,0,24,493
1,73,101,50,71,0,28,133,0,174,11,18,27,46,123,11,0,77,0,42,927
1,60,42,27,35,0,17,60,0,89,2,15,24,25,58,14,0,52,0,28,503
1,81,81,54,47,0,21,109,5,167,8,20,50,64,150,22,1,88,0,51,913
1,73,52,48,31,0,32,88,0,135,8,21,19,51,119,16,0,79,0,33,727
1,87,125,71,37,0,43,136,0,209,1,20,39,55,182,19,0,107,0,41,1075
1,133,133,131,115,0,57,179,9,247,8,40,113,72,243,35,2,160,0,85,1622
1,46,80,67,36,0,26,101,1,151,11,29,39,39,95,23,0,106,5,25,837
1,73,101,55,50,0,39,171,0,210,2,28,68,18,138,21,0,134,0,43,1092
1,58,55,44,29,0,25,81,6,128,5,20,54,19,108,14,0,96,0,46,726
1,63,76,42,29,0,22,70,1,107,8,14,23,16,82,12,0,58,0,18,601
1,68,89,73,53,0,31,104,1,181,15,19,35,20,123,27,0,92,0,25,907
1,258,301,156,117,0,78,350,0,612,16,64,73,196,321,63,2,201,1,59,2678
1,55,98,45,48,0,22,105,0,174,6,28,25,80,115,7,0,57,4,41,825
1,39,51,24,24,0,17,70,1,141,3,16,23,41,127,18,0,70,0,31,627
1,34,32,11,17,0,16,24,0,71,5,11,8,22,46,8,0,34,0,11,330
1,53,63,28,31,0,15,69,0,140,3,27,27,22,97,13,1,59,0,28,606
1,73,79,63,54,0,34,107,0,139,4,24,49,31,93,15,0,99,0,31,840
1,41,28,35,33,0,17,45,0,75,5,25,30,25,56,7,0,56,0,30,463
1,75,105,59,68,0,41,112,2,201,10,20,46,43,124,15,4,103,0,38,975
1,67,77,37,26,0,18,88,1,145,3,29,38,49,94,18,2,90,0,31,765
1,48,55,35,31,0,25,72,0,104,11,18,29,55,76,10,0,64,0,22,614
1,56,64,49,41,0,23,94,5,151,10,12,47,45,142,23,3,81,0,32,814
1,102,77,36,36,0,28,88,1,174,12,30,32,51,92,19,0,84,0,26,840
1,72,64,41,37,0,23,85,1,147,10,14,18,44,100,13,0,65,0,28,688
1,31,42,23,29,0,24,65,0,88,3,16,25,17,71,6,0,63,0,21,490
1,81,118,62,46,0,33,136,2,215,5,26,74,49,127,24,1,133,0,51,1096
1,117,140,80,74,0,25,147,0,274,11,32,39,58,189,32,0,112,0,45,1243
1,78,69,44,45,0,37,99,0,194,6,28,32,35,131,19,2,77,1,29,858
1,43,59,57,39,0,17,73,1,133,4,21,33,21,94,12,18,65,7,26,662
1,108,101,67,55,0,31,131,0,193,4,23,33,67,138,20,0,87,0,28,1001
1,46,55,38,21,0,22,76,0,117,7,19,15,44,77,6,0,58,1,26,590
1,57,54,42,43,0,19,89,1,127,10,15,29,22,70,9,0,72,0,25,647
1,71,105,65,53,0,38,155,1,224,5,44,63,49,143,20,1,127,0,61,1125
1,34,48,36,25,0,13,70,0,98,8,16,25,27,52,14,0,76,0,20,524
1,131,150,82,73,0,55,189,0,298,24,45,73,117,232,35,1,167,2,66,1605
1,108,130,85,81,0,49,155,2,229,23,35,83,96,299,33,0,136,2,32,1467
1,66,94,38,47,0,39,117,0,208,8,30,38,53,153,24,0,79,0,35,968
1,51,73,28,32,0,19,77,0,156,5,28,27,50,138,18,0,76,0,31,738
